TIME,AF3,F7,F3,F4,F8,AF4
6533437,-269,398,503,937,-342,-103
6533454,-269,391,502,932,-347,-111
6533471,-279,394,501,932,-364,-122
6533487,-278,393,503,939,-355,-99
6533519,-274,395,502,938,-353,-105
6533537,-267,385,503,949,-355,-99
6533553,-266,382,504,949,-351,-98
6533571,-263,389,502,946,-351,-98
6533587,-269,386,501,943,-346,-100
6533604,-233,389,506,950,-333,-65
6533636,-67,409,495,953,-240,32
6533654,37,415,498,952,-163,74
6533670,71,417,498,953,-138,67
6533687,67,411,502,953,-130,69
6533703,-3,392,497,957,-120,-2
6533720,-42,395,502,957,-167,-35
6533752,-126,402,504,965,-280,-104
6533769,-139,406,505,965,-313,-104
6533785,-177,399,501,965,-320,-115
6533804,-202,393,505,973,-338,-130
6533820,-226,384,504,967,-345,-130
6533836,-228,395,507,974,-339,-158
6533869,-264,386,508,975,-352,-161
6533886,-275,382,503,978,-358,-156
6533903,-266,391,510,977,-366,-158
6533920,-283,389,507,977,-369,-160
6533937,-276,399,510,980,-364,-163
6533953,-274,388,508,981,-374,-155
6533985,-260,388,510,981,-368,-157
6534003,-264,388,508,983,-360,-158
6534019,-257,399,508,986,-362,-158
6534036,-272,396,508,984,-357,-157
6534053,-262,386,510,989,-368,-157
6534069,-276,388,510,989,-367,-158
6534101,-277,383,510,1002,-375,-161
6534119,-279,381,507,996,-376,-163
6534135,-272,398,512,989,-380,-160
6534153,-274,393,506,994,-376,-161
6534169,-276,396,507,986,-372,-158
6534186,-272,382,510,997,-372,-171
6534217,-283,384,504,986,-390,-165
6534235,-276,380,509,995,-390,-135
6534252,-266,390,509,994,-374,-144
6534269,-263,392,514,1001,-392,-158
6534285,-258,389,507,996,-369,-162
6534302,-263,389,508,1001,-380,-161
6534334,-251,393,510,992,-384,-159
6534351,-240,387,512,1005,-386,-136
6534368,-253,385,508,998,-384,-154
6534385,-257,384,506,990,-385,-160
6534402,-261,397,503,1010,-369,-144
6534418,-268,395,508,990,-392,-161
6534450,-243,397,506,999,-382,-146
6534467,-247,387,506,1001,-357,-124
6534484,-245,385,510,1006,-366,-140
6534501,-245,385,510,1006,-366,-140
6534518,-245,385,510,1006,-366,-140
6534535,-245,385,510,1006,-366,-140
6534567,-245,385,510,1006,-366,-140
6534585,-245,385,510,1006,-366,-140
6534601,-245,385,510,1006,-366,-140
6534618,-245,385,510,1006,-366,-140
6534634,-245,385,510,1006,-366,-140
6534651,-245,385,510,1006,-366,-140
6534683,-245,385,510,1006,-366,-140
6534700,-245,385,510,1006,-366,-140
6534718,-245,385,510,1006,-366,-140
6534734,-245,385,510,1006,-366,-140
6534751,-245,385,510,1006,-366,-140
6534767,-245,385,510,1006,-366,-140
6534799,-245,385,510,1006,-366,-140
6534816,-245,385,510,1006,-366,-140
6534834,-245,385,510,1006,-366,-140
6534850,-245,385,510,1006,-366,-140
6534867,-245,385,510,1006,-366,-140
6534884,-245,385,510,1006,-366,-140
6534916,-245,385,510,1006,-366,-140
6534933,-245,385,510,1006,-366,-140
6534950,-245,385,510,1006,-366,-140
6534967,-245,385,510,1006,-366,-140
6534982,-245,385,510,1006,-366,-140
6535000,-245,385,510,1006,-366,-140
6535032,-266,399,502,1006,-376,-149
6535050,-259,381,494,1002,-328,-129
6535066,-279,386,498,1003,-356,-132
6535083,-257,383,499,993,-384,-123
6535100,-264,397,501,985,-382,-126
6535117,-266,392,508,919,-389,-137
6535149,-195,415,510,895,-422,-99
6535166,-191,420,501,892,-412,-96
6535183,-195,414,504,903,-403,-119
6535200,-186,418,508,897,-398,-121
6535216,-187,412,511,904,-393,-126
6535233,-187,415,509,891,-394,-130
6535265,-182,417,506,866,-393,-126
6535283,-198,416,508,842,-396,-140
6535299,-197,414,511,819,-393,-144
6535316,-198,416,507,809,-405,-143
6535333,-183,414,509,792,-383,-122
6535349,-199,413,506,799,-399,-129
6535381,-196,411,506,781,-286,-94
6535399,-196,413,504,752,-268,-93
6535415,-189,412,508,725,-269,-99
6535432,-193,411,504,707,-264,-99
6535449,-196,413,506,687,-239,-97
6535466,-196,431,506,695,-228,-102
6535498,-215,425,502,706,-240,-94
6535514,-209,413,504,715,-225,-96
6535532,-182,419,504,689,-236,-96
6535548,-184,431,502,686,-225,-97
6535565,-181,419,513,683,-231,-95
6535582,-187,389,501,679,-252,-96
6535614,-188,390,507,688,-194,-87
6535632,-190,396,504,696,-197,-60
6535649,-203,414,504,711,-217,-93
6535665,-199,414,508,718,-222,-97
6535682,-201,412,508,719,-215,-77
6535698,-202,413,507,717,-213,-104
6535730,-194,419,505,718,-213,-93
6535748,-200,411,507,720,-230,-92
6535765,-184,414,508,718,-216,-88
6535782,-186,421,507,715,-234,-93
6535797,-180,417,505,711,-208,-93
6535814,-160,425,507,685,-224,-92
6535847,-169,425,506,653,-234,-61
6535865,-167,427,508,638,-219,-61
6535881,-154,426,504,620,-225,-62
6535898,-159,427,514,602,-228,-65
6535914,-121,438,514,602,-272,-87
6535930,-123,448,513,597,-309,-101
6535964,-126,446,503,603,-318,-97
6535981,-130,444,507,620,-321,-97
6535998,-125,443,504,618,-328,-95
6536014,-135,443,504,626,-328,-98
6536032,-153,446,506,634,-332,-99
6536048,-149,441,506,655,-334,-91
6536080,-129,446,504,664,-332,-92
6536097,-129,430,505,662,-320,-94
6536115,-127,399,504,681,-322,-94
6536131,-127,396,497,686,-323,-95
6536148,-124,398,505,685,-295,-94
6536164,-128,400,501,689,-319,-100
6536196,-126,400,505,696,-318,-94
6536214,-163,405,482,690,-264,-94
6536230,-153,397,498,709,-240,-93
6536247,-153,398,490,713,-228,-92
6536264,-149,399,496,712,-232,-100
6536280,-148,398,491,714,-265,-98
6536297,-143,397,493,716,-248,-96
6536329,-145,396,490,714,-263,-113
6536347,-153,397,481,716,-269,-107
6536363,-145,400,483,715,-268,-93
6536380,-154,395,487,717,-267,-97
6536397,-121,350,489,716,-278,-99
6536413,-128,272,486,718,-267,-94
6536446,-123,312,477,718,-273,-95
6536463,-163,331,481,716,-267,-97
6536480,-160,335,477,715,-257,-65
6536496,-156,353,479,717,-278,-67
6536513,-172,356,477,716,-292,-84
6536530,-152,353,477,718,-271,-73
6536562,-186,365,474,720,-264,-94
6536579,-202,386,477,720,-276,-96
6536595,-203,389,475,719,-280,-99
6536613,-199,397,473,718,-264,-98
6536629,-205,396,477,720,-287,-99
6536646,-199,395,475,721,-282,-95
6536678,-210,411,474,717,-296,-112
6536695,-198,415,476,730,-301,-112
6536713,-193,415,478,729,-299,-105
6536729,-210,411,475,735,-290,-119
6536745,-196,411,479,746,-296,-95
6536763,-227,431,477,742,-302,-99
6536795,-220,416,477,748,-287,-94
6536812,-230,417,470,748,-288,-93
6536829,-216,415,476,749,-296,-93
6536846,-224,411,478,751,-321,-110
6536862,-231,417,474,749,-306,-110
6536880,-229,415,476,762,-319,-109
6536911,-234,415,476,772,-317,-91
6536929,-236,417,478,776,-327,-100
6536945,-228,421,475,773,-284,-97
6536962,-261,420,479,776,-297,-95
6536979,-251,422,472,775,-296,-97
6536995,-265,430,475,773,-306,-99
6537027,-271,421,478,779,-296,-130
6537045,-258,412,474,779,-297,-128
6537061,-264,412,475,778,-309,-121
6537079,-262,422,477,784,-300,-119
6537095,-254,429,477,783,-316,-90
6537112,-266,425,470,780,-314,-106
6537144,-255,429,479,782,-317,-96
6537160,-249,424,476,789,-315,-97
6537177,-242,430,475,799,-309,-95
6537194,-253,424,478,783,-319,-98
6537212,-235,436,478,798,-320,-91
6537229,-231,444,477,810,-322,-91
6537260,-230,442,477,812,-321,-88
6537278,-232,447,481,809,-326,-94
6537295,-234,446,481,808,-323,-90
6537312,-238,451,482,808,-305,-98
6537328,-201,458,483,808,-300,-60
6537345,-170,467,479,808,-260,-33
6537377,-62,504,484,808,-264,-32
6537394,-122,474,479,808,-321,-93
6537410,-151,482,484,808,-354,-113
6537428,-191,478,476,808,-371,-128
6537445,-195,478,493,808,-383,-122
6537461,-214,474,488,811,-405,-126
6537493,-234,472,482,808,-414,-128
6537511,-234,472,479,809,-420,-91
6537527,-256,465,477,811,-417,-93
6537544,-239,469,480,813,-415,-98
6537561,-249,468,476,809,-419,-95
6537578,-223,476,487,810,-414,-95
6537610,-247,478,480,809,-410,-94
6537627,-242,472,474,808,-418,-122
6537643,-253,476,494,813,-413,-90
6537660,-262,466,477,811,-414,-125
6537677,-245,474,483,810,-412,-96
6537694,-194,492,482,813,-391,-57
6537726,-73,500,477,811,-330,10
6537743,-32,505,477,811,-325,12
6537760,-21,507,478,810,-345,-2
6537777,12,502,479,815,-377,1
6537793,4,526,478,805,-353,-32
6537810,43,530,488,816,-430,-30
6537842,10,539,491,824,-435,-63
6537860,6,537,498,813,-499,-75
6537876,-30,537,489,814,-511,-98
6537893,-59,539,489,827,-601,-130
6537910,-94,540,484,822,-599,-133
6537927,-126,535,493,827,-622,-157
6537959,-162,534,492,816,-643,-166
6537977,-179,544,490,815,-652,-177
6537993,-190,538,490,814,-623,-156
6538009,-198,555,484,817,-623,-158
6538027,-203,559,473,812,-617,-159
6538043,-187,557,481,812,-619,-156
6538075,-192,560,475,812,-596,-160
6538092,-162,562,477,805,-591,-132
6538108,-133,572,476,806,-592,-128
6538125,-89,573,479,810,-523,-65
6538142,-90,572,471,792,-440,-33
6538160,-77,558,470,781,-296,1
6538191,-61,549,472,772,-128,44
6538208,-52,538,462,770,-60,63
6538225,-65,539,465,762,-8,39
6538243,-65,534,463,749,54,30
6538259,-82,528,461,744,66,35
6538275,-71,531,465,746,104,28
6538292,-93,531,456,729,172,59
6538325,-101,527,455,716,208,61
6538342,-124,529,456,706,199,41
6538359,-124,527,459,694,242,60
6538376,-125,532,457,697,231,61
6538392,-147,528,454,713,254,62
6538409,-150,529,447,707,253,60
6538441,-196,533,448,732,238,44
6538458,-203,529,445,776,257,50
6538476,-202,533,443,807,265,66
6538492,-198,530,442,813,249,63
6538509,-210,537,442,835,224,58
6538525,-215,534,444,854,210,52
6538558,-223,536,443,870,193,66
6538575,-229,552,439,885,180,76
6538592,-224,531,445,885,135,77
6538608,-211,549,442,905,126,101
6538625,-212,542,440,902,131,91
6538642,-189,560,440,905,125,95
6538674,-181,567,444,940,103,96
6538691,-185,553,437,950,87,93
6538708,-193,560,438,952,65,103
6538724,-159,561,441,960,67,117
6538741,-120,566,450,964,27,133
6538758,-119,566,445,954,15,125
6538790,-103,583,447,933,-22,129
6538807,-82,591,454,936,-58,122
6538825,-16,600,456,900,-26,134
6538841,3,602,469,880,-56,130
6538857,28,619,471,844,-60,160
6538875,37,621,469,836,-124,127
6538906,99,634,476,780,-114,117
6538923,157,658,479,744,-157,137
6538941,154,656,478,673,-161,127
6538957,154,663,493,634,-176,127
6538974,138,671,498,622,-222,124
6538990,127,683,500,600,-221,115
6539023,166,685,503,549,-157,89
6539041,191,689,509,508,-163,98
6539057,187,689,508,466,-212,90
6539073,185,697,512,435,-235,83
6539090,168,721,506,426,-261,60
6539106,174,723,520,428,-297,66
6539139,185,745,531,423,-297,73
6539157,201,750,533,390,-345,42
6539173,192,750,515,350,-378,6
6539190,196,758,531,327,-423,0
6539207,221,766,541,300,-449,-3
6539223,228,778,535,288,-417,-2
6539256,226,794,544,222,-500,-26
6539274,202,810,537,219,-540,-30
6539290,183,808,540,203,-535,-35
6539307,186,813,547,201,-546,-35
6539324,189,814,556,183,-536,-8
6539341,154,819,561,155,-535,-40
6539372,134,812,565,133,-603,-32
6539389,106,810,563,128,-488,-37
6539405,120,814,563,98,-525,-7
6539423,119,811,564,99,-526,-34
6539439,127,788,566,85,-494,5
6539455,121,778,574,69,-404,-4
6539489,150,780,576,57,-348,4
6539506,141,786,574,-4,-300,-1
6539522,121,784,574,-30,-290,-1
6539539,137,782,571,-58,-295,5
6539556,123,778,559,-61,-172,1
6539572,117,781,567,-94,-247,-4
6539604,90,792,535,-128,-235,0
6539621,59,808,531,-133,-214,-13
6539639,66,820,538,-126,-194,-2
6539655,53,814,532,-130,-162,-2
6539673,12,814,533,-122,-222,-5
6539689,-47,813,529,-123,-139,-38
6539721,-67,811,528,-109,-112,-9
6539739,-82,828,528,-95,-96,-1
6539755,-123,833,528,-96,-87,-27
6539772,-167,833,514,-102,-73,-33
6539789,-219,809,509,-99,-85,-53
6539805,-251,814,511,-97,-80,-67
6539838,-265,819,509,-90,-7,-35
6539856,-266,824,498,-73,-5,-25
6539872,-295,826,503,-65,-17,-34
6539888,-322,815,497,-57,13,-32
6539905,-341,817,497,-53,10,-33
6539922,-340,812,502,-30,38,-32
6539954,-327,813,494,-28,36,3
6539971,-356,810,479,-29,-10,-1
6539987,-353,812,486,2,-2,0
6540004,-355,809,480,2,6,10
6540022,-349,808,484,8,1,3
6540039,-333,811,479,33,2,19
6540070,-320,813,483,32,-38,-11
6540087,-328,808,478,34,-45,-6
6540104,-308,813,484,36,-77,28
6540122,-304,806,485,59,-26,28
6540137,-321,811,483,69,-32,30
6540154,-328,806,482,76,-21,33
6540187,-319,812,483,96,-88,2
6540205,-298,814,483,102,-100,-1
6540221,-268,815,503,126,-98,0
6540237,-253,817,491,129,-128,-4
6540255,-265,827,494,133,-172,-5
6540271,-242,843,500,147,-213,-3
6540303,-232,841,499,158,-237,1
6540321,-234,831,504,160,-194,12
6540338,-197,838,511,177,-198,13
6540354,-186,833,512,190,-231,12
6540371,-200,819,513,191,-225,-1
6540388,-192,813,507,197,-224,2
6540419,-164,840,521,210,-259,0
6540436,-160,832,532,213,-327,-6
6540453,-159,835,529,216,-346,-34
6540471,-176,842,530,218,-307,-27
6540487,-178,836,530,219,-355,-42
6540504,-151,841,532,218,-399,-33
6540536,-146,860,540,232,-455,-67
6540553,-158,872,537,234,-445,-86
6540570,-126,871,542,232,-465,-79
6540587,-129,852,532,232,-512,-89
6540603,-144,849,542,233,-473,-98
6540620,-100,875,535,241,-522,-56
6540653,-104,873,539,240,-504,-65
6540670,-106,873,549,231,-555,-100
6540687,-76,873,544,232,-577,-94
6540703,-64,880,564,209,-651,-98
6540720,-62,892,557,203,-596,-97
6540737,-29,906,564,186,-610,-98
6540769,-66,902,559,157,-632,-110
6540786,-66,900,561,147,-661,-99
6540802,-91,900,562,126,-658,-100
6540820,-65,905,568,128,-661,-100
6540836,-43,904,571,115,-617,-91
6540853,-61,904,576,103,-635,-101
6540885,-99,915,582,92,-633,-117
6540903,-93,906,585,81,-627,-107
6540919,-93,905,586,69,-645,-95
6540936,-94,918,594,67,-573,-95
6540953,-104,922,596,58,-558,-98
6540970,-96,911,612,65,-521,-88
6541001,-64,930,633,44,-443,-62
6541018,-31,930,629,33,-397,-40
6541036,9,933,586,32,-372,-28
6541053,2,906,556,34,-297,-28
6541069,-25,888,519,34,-319,-68
6541086,-80,880,499,15,-315,-98
6541118,-103,890,499,3,-337,-73
6541136,-127,885,498,14,-325,-79
6541151,-109,906,505,34,-308,-95
6541169,-121,897,520,31,-294,-99
6541186,-122,896,513,17,-271,-96
6541202,-137,895,529,6,-299,-85
6541234,-187,904,513,-28,-243,-62
6541252,-196,907,534,-29,-234,-66
6541269,-218,909,528,-33,-213,-67
6541285,-259,904,533,-46,-197,-101
6541302,-288,901,515,-61,-189,-91
6541319,-299,901,518,-89,-155,-90
6541350,-327,901,511,-61,-98,-59
6541367,-340,897,499,-61,-95,-59
6541384,-353,898,502,-54,-86,-64
6541402,-379,881,502,-28,-99,-65
6541418,-385,882,496,-35,-66,-68
6541435,-411,873,483,-3,-70,-69
6541467,-397,879,479,17,-42,-31
6541485,-397,871,477,34,-32,-32
6541500,-398,872,474,31,-76,-32
6541518,-374,869,473,32,-106,-30
6541535,-359,869,471,32,-142,-15
6541551,-326,878,470,32,-161,-2
6541584,-282,876,475,42,-155,1
6541601,-297,874,466,38,-120,21
6541618,-309,870,463,47,-89,1
6541635,-313,870,468,61,-79,0
6541651,-291,872,465,62,-63,31
6541668,-262,870,469,63,-42,25
6541700,-257,869,460,69,-28,28
6541717,-251,867,473,77,-23,37
6541734,-249,852,457,76,-9,33
6541751,-239,860,469,96,-5,36
6541768,-220,860,464,90,2,31
6541783,-202,873,470,90,-32,52
6541816,-201,867,469,100,-12,61
6541834,-192,861,475,108,-28,61
6541851,-185,850,478,121,-34,65
6541867,-164,861,479,126,-64,58
6541884,-150,860,482,126,-62,59
6541901,-143,870,493,127,-91,54
6541933,-122,869,494,130,-132,32
6541949,-129,870,499,126,-89,51
6541967,-84,872,502,144,-94,62
6541984,-94,872,510,157,-140,44
6542000,-86,872,504,154,-168,27
6542017,-86,871,504,158,-209,39
6542049,-83,873,510,156,-251,35
6542067,-77,888,510,158,-220,30
6542082,-60,905,524,166,-269,0
6542100,-65,899,537,178,-331,19
6542117,-49,905,529,183,-281,15
6542133,-108,903,530,184,-310,-2
6542166,-67,912,535,191,-388,-32
6542183,-57,911,542,186,-367,-27
6542200,-50,917,541,200,-412,-29
6542217,-56,912,542,196,-502,-33
6542233,-108,904,544,200,-380,-30
6542249,-96,921,543,202,-430,-33
6542282,-63,938,559,231,-555,-82
6542300,-95,917,552,227,-504,-55
6542316,-132,938,550,232,-490,-107
6542333,-147,927,550,232,-586,-92
6542350,-153,930,552,232,-517,-120
6542366,-167,911,542,231,-516,-130
6542398,-217,903,540,237,-500,-120
6542415,-193,899,549,239,-621,-133
6542431,-204,921,543,236,-579,-136
6542449,-188,912,542,229,-668,-166
6542466,-192,921,553,239,-688,-165
6542482,-187,928,557,245,-698,-173
6542514,-209,919,561,238,-669,-168
6542532,-205,898,563,237,-737,-162
6542548,-265,904,561,251,-680,-172
6542565,-262,899,565,247,-736,-185
6542582,-274,903,571,244,-666,-151
6542598,-293,889,565,256,-652,-156
6542631,-300,875,560,261,-686,-168
6542648,-364,868,537,276,-602,-153
6542664,-334,890,543,269,-695,-158
6542682,-245,908,575,297,-629,-126
6542699,-260,906,568,292,-689,-173
6542715,-256,921,591,292,-718,-168
6542748,-266,922,581,302,-702,-154
6542765,-268,916,576,304,-650,-127
6542782,-282,914,591,303,-653,-119
6542798,-295,903,569,299,-630,-102
6542815,-292,904,581,294,-532,-101
6542832,-294,917,597,286,-569,-84
6542864,-278,941,600,258,-467,-59
6542881,-239,933,605,235,-471,-64
6542898,-224,937,596,223,-510,-63
6542915,-216,937,579,208,-503,-70
6542931,-186,933,563,212,-538,-65
6542948,-195,934,547,196,-499,-65
6542980,-238,917,533,196,-524,-94
6542997,-242,913,530,183,-529,-89
6543014,-252,921,529,182,-530,-98
6543031,-240,922,530,164,-532,-66
6543048,-232,935,536,154,-531,-53
6543065,-251,934,532,146,-455,-65
6543096,-260,931,536,124,-447,-68
6543114,-277,934,537,136,-440,-64
6543130,-279,935,544,133,-442,-63
6543148,-293,934,542,131,-400,-64
6543164,-297,935,538,130,-372,-64
6543180,-293,935,543,132,-355,-67
6543213,-283,946,540,125,-316,-47
6543229,-286,962,542,137,-329,-50
6543246,-288,947,539,124,-248,-61
6543263,-322,958,541,140,-227,-53
6543282,-326,951,532,159,-187,-47
6543297,-375,950,535,156,-181,-65
6543329,-418,948,532,191,-124,-62
6543346,-415,945,532,185,-132,-64
6543363,-410,952,535,203,-160,-59
6543381,-397,945,534,196,-153,-63
6543396,-391,955,528,219,-160,-53
6543414,-389,969,529,223,-147,-57
6543445,-364,952,516,229,-181,-38
6543463,-369,971,531,229,-193,-35
6543479,-374,961,516,237,-189,-32
6543496,-397,949,518,238,-129,-50
6543514,-426,943,504,241,-122,-55
6543530,-472,936,507,237,-87,-62
6543562,-512,932,502,240,-95,-49
6543580,-510,932,504,233,-22,-66
6543597,-491,934,503,238,-71,-45
6543613,-477,931,504,226,-94,-61
6543630,-479,934,503,230,-94,-58
6543646,-470,932,507,229,-130,-52
6543679,-443,932,510,229,-176,-57
6543696,-428,934,512,229,-173,-62
6543713,-424,935,509,241,-228,-60
6543730,-411,931,508,241,-229,-61
6543746,-416,927,510,250,-231,-60
6543763,-393,933,508,254,-269,-57
6543795,-389,926,521,262,-301,-61
6543812,-413,916,507,261,-246,-31
6543829,-410,902,504,270,-129,-33
6543846,-451,903,507,271,-126,-36
6543863,-455,900,511,289,-92,-36
6543879,-435,897,507,293,-79,-27
6543911,-461,881,499,304,-46,-32
6543928,-470,877,512,298,-48,-31
6543946,-472,873,508,300,-49,-31
6543962,-439,873,513,312,-73,-33
6543979,-455,870,505,309,-57,-35
6543996,-437,870,520,319,-127,-33
6544028,-455,870,509,322,-69,-63
6544046,-445,869,514,335,-48,-65
6544062,-425,871,517,332,-64,-63
6544078,-431,867,516,334,-58,-68
6544095,-421,872,517,335,-25,-61
6544112,-414,872,520,345,-60,-67
6544144,-405,869,527,353,-98,-98
6544162,-412,868,528,358,-42,-97
6544177,-387,863,534,362,-79,-60
6544195,-418,866,534,365,-115,-68
6544211,-394,855,529,365,-116,-27
6544228,-422,872,536,374,-137,-65
6544260,-388,869,535,386,-175,-24
6544278,-407,853,538,397,-130,-50
6544295,-393,847,537,396,-210,-50
6544311,-395,863,537,398,-224,-70
6544327,-407,845,552,407,-259,-49
6544344,-404,842,535,412,-164,-75
6544376,-421,840,552,415,-258,-91
6544393,-406,841,558,423,-325,-89
6544410,-425,841,555,421,-217,-72
6544428,-394,840,559,423,-277,-89
6544445,-355,846,561,425,-352,-105
6544460,-331,857,562,427,-377,-93
6544493,-278,875,563,426,-485,-102
6544511,-213,869,567,426,-531,-154
6544528,-208,876,567,426,-623,-145
6544544,-229,870,562,426,-455,-115
6544561,-245,877,562,426,-587,-188
6544578,-267,879,561,426,-605,-205
6544609,-241,878,564,428,-639,-147
6544627,-225,869,563,428,-711,-183
6544643,-242,878,565,428,-633,-190
6544661,-239,871,563,429,-672,-209
6544677,-245,871,567,426,-690,-231
6544694,-227,869,572,431,-733,-203
6544727,-241,874,573,440,-636,-174
6544743,-245,874,570,438,-636,-169
6544761,-245,874,570,438,-636,-169
6544778,-245,874,570,438,-636,-169
6544793,-245,874,570,438,-636,-169
6544810,-245,874,570,438,-636,-169
6544842,-245,874,570,438,-636,-169
6544860,-245,874,570,438,-636,-169
6544877,-245,874,570,438,-636,-169
6544892,-245,874,570,438,-636,-169
6544910,-245,874,570,438,-636,-169
6544926,-245,874,570,438,-636,-169
6544959,-245,874,570,438,-636,-169
6544976,-245,874,570,438,-636,-169
6544993,-245,874,570,438,-636,-169
6545010,-245,874,570,438,-636,-169
6545025,-245,874,570,438,-636,-169
6545043,-245,874,570,438,-636,-169
6545075,-245,874,570,438,-636,-169
6545092,-245,874,570,438,-636,-169
6545109,-245,874,570,438,-636,-169
6545127,-245,874,570,438,-636,-169
6545143,-245,874,570,438,-636,-169
6545160,-245,874,570,438,-636,-169
6545191,-245,874,570,438,-636,-169
6545208,-245,874,570,438,-636,-169
6545226,-245,874,570,438,-636,-169
6545258,-245,872,570,438,-658,-169
6545276,-217,901,592,427,-620,-210
6545307,-157,948,593,376,-668,-157
6545326,-152,918,567,332,-590,-122
6545341,-158,895,538,261,-508,-132
6545359,-208,883,535,206,-373,-94
6545375,-248,876,533,198,-265,-114
6545392,-259,887,534,195,-275,-92
6545425,-270,876,535,161,-223,-96
6545442,-265,877,538,157,-204,-90
6545459,-283,873,536,154,-174,-91
6545475,-305,874,532,136,-146,-96
6545492,-324,871,537,127,-162,-115
6545509,-323,873,535,116,-108,-91
6545541,-356,859,522,83,-73,-95
6545558,-387,847,521,59,-68,-119
6545574,-384,839,533,61,-52,-111
6545592,-388,841,513,51,-28,-91
6545608,-413,841,506,40,-10,-107
6545625,-437,838,508,51,-23,-114
6545657,-451,815,493,54,-48,-125
6545675,-452,817,490,57,-2,-119
6545691,-454,810,491,58,44,-113
6545708,-446,809,480,62,27,-104
6545724,-447,806,482,62,27,-111
6545741,-460,803,476,62,8,-120
6545773,-431,807,475,70,14,-99
6545791,-427,805,467,68,31,-114
6545808,-429,802,464,94,33,-112
6545824,-410,795,465,92,29,-120
6545841,-418,797,461,97,34,-120
6545858,-397,790,469,96,15,-93
6545889,-395,777,446,121,-30,-96
6545906,-391,776,452,104,4,-96
6545924,-405,777,445,123,23,-99
6545941,-383,780,450,124,4,-96
6545957,-378,777,451,127,6,-98
6545974,-368,778,445,128,-3,-98
6546006,-371,772,445,129,25,-95
6546023,-341,777,446,139,29,-90
6546040,-338,780,449,155,32,-69
6546056,-338,775,445,157,43,-82
6546074,-330,775,454,154,38,-88
6546090,-318,751,448,159,27,-55
6546122,-303,749,447,173,24,-82
6546140,-308,744,446,170,58,-95
6546157,-300,745,447,184,30,-98
6546173,-296,745,449,186,28,-89
6546189,-275,746,458,196,55,-94
6546207,-280,745,453,200,48,-63
6546239,-264,745,451,196,75,-67
6546257,-191,749,473,198,52,-60
6546273,-233,744,467,206,54,-67
6546290,-235,742,467,214,43,-84
6546306,-230,745,472,226,31,-61
6546323,-230,745,473,233,28,-68
6546355,-241,745,471,227,22,-97
6546372,-222,745,471,236,35,-74
6546389,-225,745,481,242,28,-68
6546406,-230,746,477,248,36,-66
6546423,-229,749,474,260,16,-75
6546440,-244,731,492,264,0,-83
6546472,-263,741,500,267,-14,-98
6546489,-251,713,497,270,-17,-61
6546505,-233,723,501,270,-13,-76
6546523,-245,722,496,281,-46,-63
6546539,-253,714,500,287,-65,-87
6546556,-247,715,505,293,-63,-94
6546588,-228,712,500,291,-97,-91
6546606,-246,709,505,291,-74,-76
6546621,-239,715,504,294,-68,-83
6546639,-246,700,511,294,-181,-98
6546656,-267,717,504,300,-54,-94
6546672,-285,714,510,299,-120,-98
6546705,-290,713,526,304,-135,-124
6546722,-303,711,531,303,-161,-122
6546738,-304,720,515,302,-129,-122
6546755,-300,719,517,306,-165,-114
6546772,-324,719,511,304,-167,-128
6546789,-321,718,537,306,-160,-125
6546821,-352,718,512,305,-172,-127
6546839,-351,717,533,316,-226,-124
6546855,-356,715,528,317,-205,-129
6546871,-347,716,529,317,-171,-138
6546888,-359,713,515,309,-190,-132
6546905,-346,718,530,325,-238,-127
6546937,-323,719,533,316,-217,-127
6546954,-331,720,527,303,-195,-126
6546972,-352,723,532,304,-226,-150
6546988,-311,727,529,296,-278,-140
6547005,-310,741,531,293,-317,-132
6547022,-272,738,536,280,-317,-135
6547053,-250,742,536,255,-403,-138
6547070,-226,746,540,241,-435,-142
6547088,-212,754,543,230,-447,-157
6547105,-213,764,552,204,-488,-161
6547121,-190,776,539,198,-477,-157
6547138,-161,758,539,183,-458,-130
6547170,-178,752,535,160,-427,-138
6547188,-162,778,545,157,-426,-128
6547204,-161,754,532,140,-398,-125
6547221,-117,779,537,132,-390,-124
6547238,-140,773,535,123,-447,-140
6547254,-160,774,539,125,-439,-166
6547286,-156,778,532,106,-427,-146
6547304,-134,776,530,108,-381,-133
6547321,-131,778,529,103,-390,-131
6547336,-115,786,532,104,-376,-125
6547353,-111,779,534,115,-345,-125
6547370,-96,783,516,110,-370,-132
6547403,-76,793,511,110,-426,-157
6547420,-73,807,507,110,-448,-164
6547438,-71,811,510,103,-472,-163
6547454,-67,809,505,107,-460,-174
6547471,-70,816,506,112,-517,-175
6547487,-47,814,500,118,-494,-197
6547519,-32,835,501,125,-474,-161
6547537,-16,829,480,125,-486,-168
6547554,-5,843,485,121,-502,-175
6547569,-9,842,481,124,-536,-168
6547586,26,840,479,117,-530,-171
6547603,31,851,478,125,-565,-167
6547635,28,871,473,108,-571,-191
6547653,22,871,477,120,-599,-197
6547669,22,871,477,120,-599,-197
6547687,22,871,477,120,-599,-197
6547703,22,871,477,120,-599,-197
6547720,22,871,477,120,-599,-197
6547752,54,903,467,93,-661,-204
6547770,97,901,466,95,-661,-197
6547786,93,902,471,96,-659,-200
6547803,92,902,468,92,-672,-197
6547819,91,911,456,101,-694,-202
6547835,94,917,462,100,-684,-188
6547868,98,916,457,115,-677,-186
6547886,120,914,455,125,-656,-174
